videoid,duration
cFzsm8tKWU0,160.0
4J_8tpDzfAk,88.0
LTqaoTSCTc0,159.0
dTllG2KdPMQ,161.0
ykcCGhbl1H4,138.0
SWxdW9jlHqM,172.0
PJ1i0HuBXPg,163.0
FSXijk37oNs,163.0
RxhenI5eUDI,194.0
wJCqOhdzatA,160.0
i-VM7_DJlkQ,122.0
5CgpROI6ivM,174.0
MvRfyxGjA90,161.0
4xLa-Rn-gdo,160.0
oNWAiWBup2Q,235.0
BXx51SR_3Sk,149.0
OYrxSQ_Y2Iw,93.0
RDrZm6eEY6E,210.0
NMrgITIzg2o,101.0
Ocr0aNwQvVg,102.0
lUglQukweZY,195.0
nfGKHa_mn20,161.0
O5W1OfGz3es,118.0
c9xahfssbQg,79.0
Kujzb5PT5ns,149.0
0jxVnlRdelU,251.0
0CixzvwslvI,40.0
QV6em4mxnE8,155.0
lMA48vIxajE,160.0
8ZLUn8xHbiM,162.0
gJDpyQ1Efto,138.0
ShTKpdSWfsA,219.0
v0gGWiRkjYM,157.0
-Ml5CYHG8KY,158.0
2sY8MYUTfiQ,161.0
1ve57l3c19g,163.0
9GBxXdJBSPU,107.0
hEY2L9sXjwU,163.0
jgOMHLuBup4,142.0
ZLhyjNnrb6s,259.0
ijkNii0A80I,161.0
al-tdoT3gL8,152.0
sdNPmpfgOMw,122.0
aPdLYN69cfE,220.0
_bUaFRyP80A,129.0
NMaLs9vr7ko,121.0
YCIt5jn2XPk,156.0
BO-wnac1Rdg,135.0
6xaUD1jKFWg,161.0
4hQ0ILw1P7o,210.0
u9A2CYMFfNo,163.0
ImZ2LrvQcCY,177.0
ZD5vHtlpl3Q,158.0
RcPxPD4CcaU,179.0
FRvxzdkj_YI,107.0
uOnIqWuSCIk,134.0
Obey6WggwjM,210.0
jY2PzzjO3zo,137.0
r69Lv9hATPI,171.0
5XQqslDEoeI,212.0
WQtoXhnhFwM,143.0
2aiVI2zBW3g,162.0
Au47y23N-QM,115.0
TLsRWN6G77I,163.0
hG6DmzzU8m0,71.0
DGABqdbtQnA,146.0
9aPhLF7yfU8,161.0
ARLZaZd3fAg,162.0
5kQCpsPnnew,213.0
ppUBsedlZVY,51.0
OqzgxMFTQfU,132.0
XIQbAhdlZt8,128.0
Yz7PedIGC6A,179.0
h5f5GgqVWes,203.0
D4_CGzg3fmQ,175.0
yMyXgCLhAXk,160.0
eO-4vwbIJR8,78.0
RtabrwMvAuY,108.0
9LiQ5MZKYUY,129.0
2gzVWIUhUOg,159.0
3gLxv0qizPY,145.0
ybDsC1DzIPk,200.0
eAp8Vm19uQU,145.0
48jtU38CZS4,159.0
gKY3ShRZPkA,86.0
-jdRfe6f9YE,63.0
6-PJPTcT-o4,179.0
Dk0roE34zLw,65.0
9IdM84YVmV0,134.0
oqGij9ylbAk,117.0
jR_kxdUm1bc,100.0
dLLkOjKNanY,160.0
MBIIKCaK5PM,151.0
xW0Babu_t8U,206.0
Cdgq2SQcKcQ,226.0
JMlpAPKDm2s,168.0
JyJBz7Z2EWE,117.0
JVRdRQaccL0,144.0
zJiCswIaIkI,197.0
LBP8QDlm6OA,151.0
KaqzKhM9-nU,162.0
bdYiJgwzumg,159.0
NjN-PLW521s,132.0
FHDq1ehz_cg,154.0
S1_AkfEVPpI,126.0
pOQv_Ng3CaU,209.0
nd3MVcbnfAc,161.0
xaBIju-chWA,124.0
yr5x9xFoI04,82.0
i5dTE5dgWOw,223.0
dbH4Amzn-Rk,162.0
jA-BCSOaa4Q,163.0
MHzcc00ZXCM,162.0
IKrh9Q6RU8M,275.0
85PpxPJ52us,102.0
tdMF1i45oks,207.0
ASnNWCK3kiQ,159.0
LTgahyvBMk4,158.0
qCv3989nvog,171.0
zlaLlT-5Lf4,157.0
F2AbEJnPRYM,163.0
Go6nwid-CaQ,131.0
lD7Xo_FhL4s,122.0
XvOKgNVwLes,202.0
FUWdPWW4csI,162.0
1PLIzuZNuJI,135.0
uYWlWG9d4LE,111.0
_xNB1WCQ5NA,84.0
75UHGiJjNuw,83.0
uzeSNmjxyNg,129.0
5d1P50L28LU,179.0
-Kztqrjp2yw,213.0
Vln90evTYog,115.0
aQHOzbF0qH0,162.0
kO0kWTR_7tQ,154.0
ACvjoLAtwnU,224.0
gaoMc6MgvNA,213.0
-wSYsQS2-NU,69.0
eL62rDiuqDE,160.0
Uj6eiUsNwvU,227.0
ewVwSrVSKS4,134.0
gOb8HH2oKcE,160.0
90rIOemL6Xg,112.0
f7vRR8-n_Rc,156.0
9CKyWqb5-sw,162.0
-O3_WO63fhU,260.0
ZAF804tkZ8o,164.0
vtxPupFohQA,161.0
s8hKbzuOAQY,191.0
fgPFXXhzBCE,177.0
kxvkI8K7fTo,160.0
XAnnWoXD2tI,179.0
RH3I-IE0Xhw,163.0
S_QFbRtEF7I,127.0
G1BREAJI3E0,118.0
O0PDEEFMUB4,155.0
yg6v5Ur4pcM,162.0
Upww38-2fyo,160.0
LntFGGP92xQ,113.0
EfHvcHYz-tY,183.0
TY513V0RMgw,159.0
5dA3DePirsE,163.0
JKD_ZN2VC3g,162.0
JmcifAkvDn4,101.0
UFiKhV_Ay70,157.0
sPlsA3_6hB8,171.0
nZq8AiBXhiI,148.0
2JA3UQCYkQs,150.0
UjOJ-AMtAzY,183.0
tJ4H77qrLjI,222.0
5Ddap2Pyhtw,162.0
8F8MBp-GBKA,155.0
5p9rqqJmDaQ,162.0
elwNOiCaRIs,162.0
QOWkXpnwlek,172.0
Cp3FHbNWi64,91.0
qru3WdOfj8s,128.0
5IzNXdsZUHk,143.0
co9SNfJNDN8,91.0
1KbamNWEfdw,78.0
nifcKdVjpbw,205.0
4HSdmiu24xQ,179.0
fKoYXxN6x98,163.0
BPrF_0Bg6iY,129.0
PAkRrp46SBE,160.0
ZiO-hWU7IZI,163.0
t-TggSfa_fE,132.0
5QFZ_Kh7vP0,188.0
a_VIjZa76jI,172.0
gW-Os5mjbGM,103.0
ioE_djgs810,186.0
r1scNthC8NI,174.0
0wC8Ab5AZeE,136.0
NLfY3XAZ6c0,120.0
sbZB1drlKWI,108.0
R-wQWw1geBM,136.0
h7ZUKB_zYQ0,143.0
2J4gviivSJU,163.0
pq9dj2Q6edw,161.0
sIDHrcDf-N0,231.0
_qG67vGwgcY,192.0
IKFthgUbCdY,163.0
Ypa0vpmCzdc,161.0
_PZ_LyJfYe8,155.0
bKLQBuSPVwQ,196.0
QX1qfAa0np8,123.0
SKTvxXjJ_MU,191.0
IBjrQR_1ef8,149.0
6mQAgXT_lVM,187.0
D1Iu4JKRGIM,106.0
K8nX2uH-h-M,120.0
yV0IgLYLoC0,164.0
KDKB37gY7OY,56.0
x1YvX61qS0Q,88.0
jAZbK72VLFA,144.0
Q4HY544URjA,201.0
xGj_wbPl-6w,153.0
oZ28XpWmN00,160.0
ThWvubM3qSs,116.0
1rlSjdnAKY4,122.0
QmrEOTm0rOc,132.0
Oneax2fARKs,160.0
lfJ7WzyoZH8,74.0
isgx4Srs9t8,162.0
FhnVceTIOTw,197.0
cyEqzALZmeA,195.0
5GyAcr1BrNA,143.0
R7vFG7jQZGY,165.0
_Vyg1SVaZu4,211.0
6VdHec3IAn8,176.0
gEdTciZtW4o,222.0
WASIZITWvZs,158.0
EoikWLSsmRk,130.0
0cPT4zspVc0,183.0
Mfcqb8DD400,205.0
7oi0cS5tNRg,156.0
g2tNQ_6-kpg,136.0
sR528E5_8yI,136.0
uG_KHjd_PSc,192.0
yoGdST0RFuc,162.0
h9jsnAD4aNw,152.0
zJNfkO5ujy0,212.0
I5iG5NitBgI,164.0
n1BXpNTsoB8,159.0
qeytg9JLx-o,258.0
Nuwu9VTP3Ak,146.0
KOV2C0jVS4M,162.0
z2PH2-yl5Ho,190.0
q7heVIEyvQ4,80.0
l2g7v4DYYik,172.0
T50_qHEOahQ,199.0
P9clz3jnMVo,159.0
TvetwclCFq4,130.0
L8cLSkIAgJ4,180.0
Uovtut2ckMg,142.0
bwzuMk8SRzY,137.0
ttJzJtRiN60,40.0
sMLop6XZBEw,172.0
DTdDzcr-7UM,123.0
6QB5kS_JcuU,183.0
RM0NW8MF9wY,173.0
E6KKYD3eGlE,156.0
0o9Fm3hnpYQ,209.0
bMjYOV8VnYk,144.0
UrCi_k2TXOA,96.0
GH3WNYCuRks,163.0
ROzcf7QoDjU,176.0
7xDTFtG9kYw,194.0
Q7--4JW6y6E,171.0
jA83iWbczFc,203.0
6iGsAYTmnLg,140.0
LgMEyrPhq3k,162.0
3Avu3KdHGdo,115.0
p43EnAUd3-w,85.0
v5-gQQunvJw,163.0
wYwlDchIasw,153.0
kKHr9gSW7HM,163.0
rXxBQRh89AA,163.0
rYjtudWe7O0,162.0
qIp_8RNNX4k,195.0
Pa2_LoPJss8,160.0
vagva7xKyE8,134.0
Xdzp0AluNuQ,164.0
gLD9INIOo00,158.0
OlAEXT0Hg70,188.0
Ky7ncpdpMUc,195.0
qSGfcCO_h4I,139.0
T0f-khps0mU,206.0
spAkj5YYnIo,162.0
0mjSZpCpsdc,197.0
0Twd4nEWOjY,188.0
jEveVtZmPu0,191.0
05foBuX_brU,97.0
G-fyxbtiDDo,158.0
PurV6BzV3fI,143.0
xp7F-8G_bPI,66.0
s3PbszHh8vE,170.0
e2Odq49gEbs,165.0
tM47HMT8GGE,186.0
AZIk5wIq2Qw,164.0
jLPtdXAVuwo,140.0
WZ6JK1mPT-A,140.0
UQDSN9a_Zgs,152.0
aYbNb8eaTCY,163.0
0yc0knpkAxw,160.0
vOJ1HPBID5A,77.0
wAZ6dSIMivk,144.0
qqhQ9jN3gj4,163.0
9IUZkug8qo8,148.0
6zquYbMbFNk,128.0
sRUb0GR0ZiE,209.0
UbxMhvcxJJc,156.0
9VkmshlGEvE,131.0
0S7olzuojGY,111.0
cXfD-Ai_QuA,183.0
cl3sud_uDhc,190.0
u9O_Xs8wAZk,208.0
YlAmk5w3qZw,159.0
nwrLvq5W58o,206.0
YKZRedzkeU8,174.0
npkzgnKAgXU,145.0
mFXxro8aD3A,67.0
SJ671CSV2-M,158.0
pWPn-C5l3Sk,163.0
e2xiwiWd_sM,162.0
uNcKTuAqLag,110.0
3skIjrkta2Q,199.0
VJW2e8_cIfw,189.0
VsLlPXjtnVs,72.0
rzXNFMVS7PM,88.0
AEEf_00tNos,156.0
MZG1HbQ3KCE,202.0
c__26Uyp5eU,147.0
d5gSQLPcya0,179.0
Fr6fIMIc_Jo,128.0
ti39GhRZkrw,205.0
-UAV4O9oZy0,70.0
YZrVYAXYyws,115.0
GewQTlvA_3Y,113.0
xmihht20Z0E,154.0
1WA_d9qBf4E,183.0
g_wEMoy_wi0,184.0
Ysdz8bIuyWY,153.0
F6y4B_BFrJ4,162.0
3cTyY36ENxY,160.0
ILwoKfeDJO4,146.0
fQy1yr_K_L4,206.0
UglfLjHUNbU,144.0
DvSmeQSDTco,160.0
TvoWGxM8TU8,146.0
BgkEy5fF1rM,186.0
DLzp0YkZnRc,141.0
Eb9WH9OiKn8,209.0
KUnaFhIJ17Q,133.0
P2A2nKAbQqI,128.0
891-YR-fgsk,234.0
Wi4OhwrVwP8,173.0
Mb1kLqoiDuA,157.0
5msVl3oZl4U,143.0
0_pN-X7Gew8,162.0
NULabIAGubY,203.0
Z5lyNKWvZfc,162.0
XNZRK35VNrk,141.0
_9b7JgWu4PQ,163.0
sqhPvOlgzjo,163.0
CEvHsuyVfRo,168.0
kvAByCIqoOM,122.0
9z5YYwpysWs,152.0
CiT-XIWEC8c,151.0
HbWD-eclNf4,161.0
LrQqG7HxUao,253.0
ufllQr0ClXg,228.0
W8_POt2KlfQ,84.0
yZLkEOM1CQ0,117.0
Vl3IiVDwgpY,165.0
Omdvu0f-Wuw,185.0
yrUXPvP3Gk0,184.0
WThlmxAdynQ,132.0
GbOXTIymvqc,174.0
w0BK_hLT-Wo,190.0
SQrD5lkN18o,164.0
DkMA0rGCU3s,145.0
BfRUV4g8sYw,167.0
N-PI5nIwciE,159.0
Pk-vHw-mstI,195.0
lscdNc0qTnI,162.0
uAphWDkKWcg,210.0
lI-ty9MfICM,120.0
W6udsqodIzo,85.0
xzW255065XQ,193.0
LVkOD1Uy_9k,163.0
r76peMNNiyw,76.0
5vY-zNTuq8E,192.0
VklQQrb9-4c,132.0
BLElh2JGufs,233.0
XWgSKXw8ZwI,159.0
jPgV4d4ZmZo,171.0
6i3eC2gzxXA,79.0
1kuNl2T_mjQ,143.0
MVy9DFwT-4o,226.0
QvfcWxGZv9M,204.0
uDqSQGOtixE,142.0
dG-V4EQsHOE,137.0
o1_U-Iem8fA,178.0
le6AAhqa_8U,136.0
o4ARk91_ptU,150.0
H44YauhtGPU,182.0
c9O1VVeMzhc,145.0
oqQGFh5yiWE,162.0
ZS7BASI6gpM,208.0
61_aprVh2FQ,137.0
gnlvKhPzx5A,155.0
BziL_wBTw6A,156.0
MdMVzxis5vs,162.0
RiLRBzn1888,18.0
dwT9BEh7qZ0,165.0
J0uhG-I0GZ4,125.0
GbZZ2TDY5dA,188.0
OkvebeqIrqk,88.0
gCdXiOssbM0,162.0
vTeY6H581pg,210.0
QZq0zhzgres,145.0
OXpqA3BvLLg,157.0
6UwcLeAV31Q,156.0
3CeKpU2WaBQ,224.0
koX0RDUQHFs,160.0
HbWxE7l4F3g,187.0
r4IBPd7-LlQ,120.0
p4yCboEAjLk,198.0
vg6-AbLe5nM,131.0
3yqPdLURXjI,157.0
djTx7slpfHI,188.0
ntirWguFrfM,209.0
5oAIVuFPUdQ,163.0
Jy2_J5WCzDY,190.0
TrvXqosqkls,299.0
KToHdILd_p0,160.0
VPOd_Y2qFJk,163.0
VHsRuDuQKo8,152.0
lAcZxn1DeHs,163.0
rWqVoaYxgRs,189.0
H-5mWBsCOaw,144.0
BiukHSW8Az4,180.0
ya0uliWzUTI,111.0
8MmtVx1A8BA,100.0
qEb51O12XFw,151.0
Wd5RTjtSSxk,144.0
flvyCwagnF0,135.0
-xCS0zZPAoA,147.0
ucBnN5N2fn8,154.0
PLPb1pB0vJg,158.0
TE4ZWi6xkZo,170.0
GQmt9W6Ky7U,159.0
fqYue6YJVSc,51.0
c93bejkDIuU,136.0
6ooboieA_eE,162.0
R6-LDKl3FOs,184.0
4PcE-gNqFfU,184.0
PRKag5krnfU,163.0
JT_59yK4Gm4,189.0
0IiCOhajpS8,168.0
cZwdCa0ynEw,135.0
2uQeLmDx98o,84.0
HKRXTzENFa4,180.0
Axru07JeBig,187.0
d9PlKlirxT4,162.0
GC8KstVPxPM,144.0
-bG0iKaxQYM,178.0
OArHd5pe8Ls,143.0
6SLDMMGzkyI,107.0
RG9LKdqzru0,153.0
eK5PghRFnBI,83.0
qr7oBpkkxIQ,147.0
6rAcjVEXvSg,111.0
6J8__fWphE0,145.0
EPCFcnp0R3M,201.0
xgA6VKUVRWY,210.0
RmISVHxjcAI,97.0
q7tLJC4pC14,190.0
LIXJaTQTDAg,163.0
5aXmi3hKJrY,135.0
_KzpueROmto,285.0
K44KlE3sSMM,163.0
KnhDO1G0ieY,157.0
eyCCuHC08bY,200.0
Ozpkzjl-oCU,111.0
QYLjbRd1_DE,160.0
e2RQwVyRSGU,138.0
i9_lCyG67Rc,132.0
GBu5QE-EsSg,154.0
ZY_uGAx3rxE,156.0
4YFz0PJernc,183.0
GU6US0VlAio,154.0
oAb2_-uv41Y,150.0
7uSM1gbWQKo,89.0
u_0H1xKHEIk,18.0
c_SJMeRltkA,113.0
IMSd1IbxmFA,81.0
kZgE_sUrXFY,208.0
AX-qpuOuDVg,115.0
NipqouLNqAY,197.0
VMFwVNGGfBc,192.0
E--mNnOvCm0,153.0
tp1eVLXEXm8,187.0
wTGRsKLqkGM,208.0
2_8IxyDXT8k,155.0
DzpGeXWsQKY,195.0
WeSHSxMfC0A,182.0
KSfYdl24m7s,201.0
ZQ-8RqS16uU,147.0
Ua4pj7Sxy-8,114.0
fSNg8c0Jv6M,101.0
aokJADOVMC0,155.0
uki4lrLzRaU,184.0
rfix60WuBxs,60.0
6G6Z60EPieA,163.0
8svzJrhXhIs,222.0
KS_Doe-4fkM,157.0
vhmFJKHhdw4,198.0
_48r2hAePFE,157.0
d_hNjBBdcyU,203.0
zlwaUJzGqns,184.0
_W1NRq6DekY,159.0
8p1gevM0y-I,133.0
jw41pJtU6eY,157.0
im1ZK1WNBZs,162.0
kOBAOfh46Nk,138.0
3fwlRWBtHLg,119.0
UayJYYeMANA,143.0
vozS5ppNzAM,148.0
2XuJzaDhV50,160.0
NbVn5FuMR1s,75.0
WCM5kknf5nI,189.0
8QYlXDYOhM0,107.0
SLgV3ynglzg,188.0
pYXkfLVbLIQ,162.0
gvKBHCBBdf0,234.0
GBDUy8au-_E,161.0
if5npkJHfik,155.0
g-g4vCbZsDM,153.0
fzAKSbtYBMU,153.0
vWyPfvAbUOQ,89.0
JYLVFSmlNFs,186.0
G4Hwsz1sQmc,179.0
BBWQchYpjqQ,161.0
IrTJjUQ_xGQ,142.0
OToWh3nrWn8,160.0
h41ylpWhV1I,129.0
rLZ5aVNxV84,182.0
_3F3eCypuko,163.0
WnZWACO4OOc,201.0
L7FVtB7mKEU,174.0
j0sbjGj7ONo,161.0
AcSDeQhGGFM,218.0
95fAKnIgqmM,205.0
3B40Rhnt4PA,182.0
x7S89GM5N7w,147.0
f8-6UgJ6dSo,158.0
uI7ijvSCHcI,195.0
o3s4QiK4MSM,188.0
fWYs-bFK9_s,182.0
G3N_ELEBvH0,202.0
Keejr4iFv5A,154.0
cP4Q_O_ZKWA,159.0
bZ0jZaH48b8,156.0
HBj5pxrFyE4,191.0
Yp2w2XxXKD4,158.0
AqtOrW-wiZ4,61.0
xhgWGU6cQ00,121.0
5Q-wdaxsAac,96.0
AKONPxrqFxs,144.0
cEezHIqQrEw,151.0
cN2VCBTYgHI,138.0
y2_oXPF2b3Y,191.0
2sFAyhjR8_o,157.0
7BEpbVXCbvo,137.0
gs3GHB24IaM,143.0
R2Dxx3_iF14,163.0
3VlyZIywY9c,169.0
Fu6QrGkRdJo,128.0
1-HbIkCjDbk,158.0
pWt-GnERki0,130.0
aHJKwOGb7MI,147.0
GtSNSaW9IRI,178.0
2dn_r_sgBEE,91.0
xw13vA86I-I,200.0
FdxUNsKZ4T8,137.0
Pj2K4FrqTmw,111.0
Cn_nTq97C7Y,161.0
TiHM7F5EUaI,146.0
IxnZIoP_5J0,209.0
IHR5ljAFCGE,163.0
NIaiW1XrzxA,70.0
RywZwxSQcvo,140.0
MwjIdhPU43A,111.0
RRLisRc0j1c,209.0
ULu38sbUDdA,138.0
2uRRExAY-8g,209.0
TW8ZML5OvXs,115.0
lufECeWtN34,142.0
rbhNKSWKWwU,179.0
BUqJMPAtmdY,180.0
7dHg_hYZDCw,162.0
428tr8ixT3Q,149.0
x2lBq3c3AIY,212.0
uifDWAJ6rBY,104.0
ucgU2DJlBiw,173.0
ewEreSjPyC4,112.0
x26YFcaLiNk,101.0
Ih-_ZmPZ1x8,185.0
jP8dC8E6Emk,95.0
UX1-VvE01iw,192.0
qe8IY41zyCc,170.0
6kdms5umbhA,160.0
uqeGxkIdBiY,149.0
ewkroL1cP_Q,192.0
Equ4D2mZDHc,212.0
sZU26D42s2M,132.0
jd3KM4imjr4,129.0
scEuS9-TozQ,61.0
djr5QNJG73k,101.0
TZ9xan53wuA,179.0
JomrLxDiT5g,154.0
NSOB8nt1Uc8,107.0
xME4tintsqs,201.0
FCJx1uV38ZQ,209.0
kmgRv2V_7P4,151.0
UkDKxprXy_0,175.0
FZJK7bi2mWU,140.0
N45Gbn2AtWk,82.0
w5oWgKtku3Q,144.0
kRuKg_khl8Q,180.0
WsaXEsBV6b4,165.0
5QJGkxbb0wE,120.0
GC6ksHacdXI,94.0
tlLSqeVA_no,171.0
kSk0pCs4pGQ,153.0
F9puQXwExbY,163.0
7R9gbSQenqg,120.0
Mp1_PuUoSaM,161.0
5mAI-v1nfOw,161.0
-mHhr-aaLnI,120.0
63iuB-cSY7Q,144.0
4nSA_B8pC_s,159.0
PcMHygYMF6Q,154.0
0en0UJ180yc,162.0
dQRfWqSj3Gw,143.0
C2ILSuQOmEg,158.0
SaWCkQzKopo,145.0
tGDO-9hfaiI,134.0
LXtVS8SFmJw,155.0
UONfi1pwQzI,134.0
G8_iVf44j-s,186.0
FGwgHAqBLDY,167.0
6soXf476aV0,128.0
0FNk4sNdPtQ,158.0
gxuEGIzZrGc,179.0
IlLkXPTm6ig,152.0
JhSRGLe18OI,110.0
hAxEEf5p3Bw,131.0
uPS3iKFXKR4,188.0
rezZBgaJGoM,150.0
Wj2sfYCpHOo,149.0
55X_DAk6K_k,97.0
jNYjX5wPDT0,18.0
T6wetejGqh0,173.0
8OVtZwwvdks,221.0
bkpuLB3ftow,150.0
0fTXzdHoip8,204.0
tr2hYRUEkHk,163.0
lIbBAWzE6H8,221.0
lNFbbWOM5FU,199.0
ef77ViM-f14,147.0
_j_ufc9wHmY,161.0
HnnBvemHrWA,162.0
brTGAgUYnIc,121.0
xe6kO-SJYCk,113.0
wkyZ8pJD0Uo,162.0
Y5Y0SYRZRtM,139.0
ji4pvRXDMOY,126.0
3PHLmv4Zzu0,142.0
q9iIgRYUyA0,156.0
PsWbydM-u8w,162.0
G8_ch6wsWjs,89.0
svBPXPXgpqc,148.0
hZdl2FFp0eA,210.0
fhUXu7x66BA,159.0
0zgTcrZ5030,159.0
g7yAbv_u-FA,155.0
0A9ppII7eVA,163.0
804UN9XPV44,190.0
t4WP3bODmfo,160.0
s5XdRd5SQIw,162.0
cONYIjOytm0,138.0
nshLAILEN4w,133.0
G2mYFXmFQPw,158.0
AtJ5phl1iVE,143.0
HvhH6_TMxWw,168.0
7PI0v2ZWDl0,172.0
RdR6MN2jKYs,199.0
9vUcfymkjNY,162.0
i7vKbmKF9VI,138.0
YPIfHEdHjHI,170.0
6OizpcahOZA,147.0
Yqf0AqAHhaM,203.0
CiWjwS4lqLY,154.0
IPEX_RXRKgw,88.0
tAHCa87P8YI,157.0
lP7mlJdybhY,24.0
5Ackdv3pgmU,152.0
TeeNLFHot1Q,107.0
WrGf03jRHSE,166.0
ZJF_1LQbKiM,176.0
fcFKVVHQn7o,180.0
M2V8jSFKVw0,247.0
4kNNwEV5XJI,170.0
vbJsLuL2YzQ,141.0
X-HeG5tFKUo,90.0
x421Na9VfNE,208.0
LxOEBk9PqQQ,209.0
fw5N8DF4js8,141.0
6R__cRZAVCA,248.0
7hacgmRbdMM,159.0
QP3Pzr7UFE4,203.0
6UvEeQC0Odc,163.0
HCqR0_a6_so,136.0
Oa6OoTVXG6E,214.0
7A6HQOrRDiw,181.0
sf2eXsM6Kik,124.0
zPWwORb6PW8,188.0
i6OCtSqrOQ0,193.0
JDN_C4L6Bjg,162.0
eRITzdlHJXA,123.0
14Et05Okf8w,140.0
7C1Pr4AU2wc,141.0
09m9ltjwuJU,161.0
5U8scp5J9Is,141.0
H_pmwvIvi9Q,165.0
GEDL7dCxWvs,154.0
3ZpmjPc9Vcc,135.0
p4SqclCqxuU,92.0
TzNPYPp_v78,126.0
0EnNdIPjl6E,35.0
YHJnS2dsT-Q,75.0
j95Tk1SLXOA,161.0
8wduU3eU6XQ,207.0
S99xKAAo43k,144.0
5Xk31NpUX1g,173.0
H9TUkZR66o4,137.0
mAtmopQxu0o,197.0
4t94x0N3AoU,164.0
KEwC94CY-Go,162.0
Ju4vhscaYII,133.0
PpbNn6gMTUE,150.0
MDwNSR0QmBY,116.0
TjpkMfTBVQs,98.0
Lurs1FzrSio,241.0
9lORsaux9Lo,163.0
swEgflM5Ol4,228.0
8WsHwXs_aq4,161.0
yrEvK-tv5OI,187.0
jRYdVUtQs-8,114.0
uB-53DTWD3k,135.0
lKwghMLo0AY,183.0
PjJzOpe9xEg,161.0
Z5PIbiEDKJ0,96.0
mHa1zTLrXO8,101.0
XWI8ugmXnwM,160.0
yoYPBCFehng,106.0
7wSQMwlqy0s,163.0
aTc9vNCS8vo,201.0
rsuNowyCF0c,195.0
bpcwhWgWfCc,92.0
InIEECDCSYU,163.0
NHRtlXDOqOU,163.0
2NdymhVOFF8,68.0
tBw_BTLbjJI,163.0
cgBAJefErZY,140.0
HOjApJYsWC0,175.0
kJg3GP4tH94,162.0
hl31RQCC_Bc,186.0
Xjp16xSdsp0,206.0
38ok415yQOc,163.0
MlRFw1CvPd4,164.0
kyY50rBet2U,118.0
Gfc_7pOTR28,166.0
uydWF18xoCQ,149.0
SUQaxkWkB0s,188.0
f5umSa_YYX0,147.0
grlDMsiQ2Yc,211.0
sqZ6ZrVIemM,131.0
RBvtPZ6zyHI,158.0
92ygYJw9CSE,124.0
epupZLvDDts,144.0
1JauH_EKpaY,125.0
3XPzF1azIkI,157.0
vSBQt-6fDr8,152.0
x7CXlwS73iI,133.0
gw4Sj4hJy4s,163.0
PWfgDuO0vmI,188.0
ZjPPfwVPTDE,167.0
uIUCcORbMvg,142.0
S1sbKYDgyWA,152.0
0oHT-rtiFZk,202.0
rOaNhtHWULw,160.0
pmqBmTWq420,201.0
hUAGX1IOMr0,153.0
sUa9WglkKCI,66.0
WRlIDIu2qpg,269.0
QaDy4LHwyec,67.0
jnoCeqeNM3g,173.0
pVqOcGEbZvo,146.0
WDpipB4yehk,162.0
JCKh3Jsge4E,195.0
aZbGlkGWiZc,135.0
Jwaw24W2bW0,157.0
8TOh6JyiCiM,174.0
Ug6yhGuDcUQ,159.0
pYI0bXZVZek,163.0
D_xUviDPUOE,230.0
qwwLKFCR4K0,104.0
kb4jEHmH_kU,214.0
HGdt0QR55Ko,158.0
29VjYkPPY2s,142.0
9NqWMjMX548,115.0
qkVImymH0A0,212.0
-BiLCJxpqi4,107.0
Ja2fgquYTCg,139.0
hhmPqQpJWks,145.0
aAWIZFqE6L4,160.0
CwdGYMM2bHM,210.0
85PCzIbeQGU,208.0
Ktn-Hd2BTzs,123.0
rnTrWINYDsM,207.0
KXTBm9eUiko,158.0
SeBHPzqiUlg,162.0
4NKk7BYl0Rk,138.0
xtXdKETotbc,162.0
E3B_XdL7Z6Y,162.0
vVmZO3W0I1A,172.0
VK-GL8zzH9I,133.0
IRvVdVENFmo,163.0
oexJPg9rZqo,139.0
nSJxx_KUEes,162.0
pDnPZ0Ccdus,189.0
eIlzY-UcYZU,147.0
GusR6qF81kc,155.0
pbfBzWJVbX4,165.0
yqTTejoQVXw,209.0
8xgUm0plA8w,117.0
FAnP3FAu5sU,157.0
wB-4zgJ2LLs,161.0
SiY9kPYOZuM,141.0
dkErNkX2HKM,162.0
CUnezbuG4fo,111.0
nEGbOGGiENU,133.0
2GvyC7s3RpU,187.0
Kiw89e1mHpM,207.0
8RGjds-aK00,179.0
qf-4TDEpycw,174.0
PsRTAWDrNYo,189.0
HvJTquFs5Zk,64.0
gZ6x-hUpoPo,163.0
4HgHU5fVqbI,189.0
r86n2JRUyRc,170.0
cRuYB2gXpM8,206.0
DGOews8SVLw,144.0
zElzcOQWLLo,208.0
G4_3pzwFYKw,86.0
YRCIuvKg4tc,210.0
77KnithfRRk,194.0
waeNIUB5wz4,143.0
2lavod63XMI,158.0
vj6kMfad_2E,163.0
qAfsU2gI408,198.0
qjYP7J3oP9Q,162.0
ulGMlIZNr6M,91.0
XqwQlCAM3P0,152.0
m9aEg5dlFOI,207.0
ObbLapUaZd4,209.0
3yp-s7ia9iQ,159.0
X32pSJrgF3Q,178.0
0NSgeb0dBLY,154.0
9c0szHKahlQ,163.0
HPcr2gT_cnA,227.0
wEvSZB_Dhqc,241.0
Pt6VzQ_0k_I,243.0
NTJXKGOgN-k,184.0
hITWJ6vE1os,144.0
1JMCvX6qXuo,180.0
YWRzPLzHJl0,141.0
X4lUmgN_ByQ,242.0
-3KCgSpt3hU,159.0
7tXcQ8BBqXs,196.0
